tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,27,1,2
5,25,1,3
6,29,2,3
7,27,2,4
8,25,2,5
9,23,2,6
10,29,3,6
11,27,3,7
12,25,3,8
13,23,3,9
14,21,3,10
15,19,3,11
16,17,3,12
17,15,3,13
18,29,4,13
19,27,4,14
20,25,4,15
21,29,5,15
22,27,5,16
23,25,5,17
24,29,6,17
25,27,6,18
26,25,6,19
27,23,6,20
28,21,6,21
29,19,6,22
30,17,6,23
31,15,6,24
32,29,7,24
33,27,7,25
34,25,7,26
35,23,7,27
36,21,7,28
37,19,7,29
38,17,7,30
39,15,7,31
40,13,7,32
41,11,7,33
42,29,8,33
43,27,8,34
44,25,8,35
45,23,8,36
46,21,8,37
47,19,8,38
48,17,8,39
49,15,8,40
50,13,8,41
51,11,8,42
52,9,8,43
53,7,8,44
54,5,8,45
55,29,9,45
56,27,9,46
57,25,9,47
58,29,10,47
59,27,10,48
60,25,10,49
61,29,11,49
62,27,11,50
63,25,11,51
64,23,11,52
65,29,12,52
66,27,12,53
67,25,12,54
68,23,12,55
69,21,12,56
70,19,12,57
71,17,12,58
72,15,12,59
73,29,13,59
74,27,13,60
75,29,14,60
76,27,14,61
77,25,14,62
78,23,14,63
79,21,14,64
80,19,14,65
81,29,15,65
82,27,15,66
83,29,16,66
84,27,16,67
85,29,17,67
86,27,17,68
87,25,17,69
88,23,17,70
89,29,18,70
90,27,18,71
91,25,18,72
92,23,18,73
93,21,18,74
94,19,18,75
95,29,19,75
96,27,19,76
97,25,19,77
98,23,19,78
99,29,20,78
100,27,20,79
101,25,20,80
102,23,20,81
103,21,20,82
104,19,20,83
105,17,20,84
106,15,20,85
107,13,20,86
108,11,20,87
109,9,20,88
110,29,21,88
111,27,21,89
112,29,22,89
113,27,22,90
114,25,22,91
115,23,22,92
116,29,23,92
117,27,23,93
118,29,24,93
119,27,24,94
120,25,24,95
121,23,24,96
122,29,25,96
123,27,25,97
124,25,25,98
125,23,25,99
126,21,25,100
127,19,25,101
128,17,25,102
129,15,25,103
130,13,25,104
131,11,25,105
132,9,25,106
133,7,25,107
134,5,25,108
135,3,25,109
136,1,25,110
137,0,25,111
