tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,29,1,0
3,28,1,0
4,27,1,0
5,25,1,1
6,24,1,1
7,23,1,1
8,22,1,1
9,20,1,2
10,18,1,3
11,16,1,4
12,14,1,5
13,13,1,5
14,12,1,5
15,11,1,5
16,10,1,5
17,8,1,6
18,6,1,7
19,4,1,8
20,29,2,8
21,27,2,9
22,25,2,10
23,23,2,11
24,22,2,11
25,21,2,11
26,19,2,12
27,18,2,12
28,16,2,13
29,15,2,13
30,14,2,13
31,13,2,13
32,11,2,14
33,29,3,14
34,28,3,14
35,26,3,15
36,25,3,15
37,24,3,15
38,22,3,16
39,20,3,17
40,18,3,18
41,17,3,18
42,16,3,18
43,15,3,18
44,13,3,19
45,11,3,20
46,9,3,21
47,7,3,22
48,5,3,23
49,4,3,23
50,3,3,23
51,1,3,24
52,0,3,24
