tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,26,0,1
4,25,0,1
5,24,0,1
6,22,0,2
7,20,0,3
8,19,0,3
9,18,0,3
10,17,0,3
11,16,0,3
12,15,0,3
13,13,0,4
14,29,1,4
15,28,1,4
16,27,1,4
17,25,1,5
18,24,1,5
19,22,1,6
20,20,1,7
21,18,1,8
22,16,1,9
23,15,1,9
24,14,1,9
25,12,1,10
26,29,2,10
27,27,2,11
28,26,2,11
29,25,2,11
30,23,2,12
31,22,2,12
32,21,2,12
33,20,2,12
34,19,2,12
35,18,2,12
36,17,2,12
37,16,2,12
38,14,2,13
39,12,2,14
40,11,2,14
41,10,2,14
42,8,2,15
43,7,2,15
44,6,2,15
45,5,2,15
46,3,2,16
47,2,2,16
48,0,2,17
