tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,27,0,0
4,25,0,1
5,23,0,2
6,21,0,3
7,20,0,3
8,18,0,4
9,29,1,4
10,27,1,5
11,25,1,6
12,24,1,6
13,22,1,7
14,20,1,8
15,19,1,8
16,18,1,8
17,16,1,9
18,29,2,9
19,28,2,9
20,27,2,9
21,26,2,9
22,24,2,10
23,23,2,10
24,22,2,10
25,21,2,10
26,19,2,11
27,18,2,11
28,17,2,11
29,15,2,12
30,14,2,12
31,13,2,12
32,11,2,13
33,29,3,13
34,27,3,14
35,26,3,14
36,25,3,14
37,23,3,15
38,21,3,16
39,20,3,16
40,19,3,16
41,17,3,17
42,15,3,18
43,13,3,19
44,11,3,20
45,10,3,20
46,8,3,21
47,7,3,21
48,6,3,21
49,4,3,22
50,3,3,22
51,2,3,22
52,0,3,23
