tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,26,0,1
4,24,0,2
5,29,1,2
6,28,1,2
7,27,1,2
8,26,1,2
9,25,1,2
10,23,1,3
11,22,1,3
12,20,1,4
13,19,1,4
14,18,1,4
15,16,1,5
16,14,1,6
17,13,1,6
18,12,1,6
19,11,1,6
20,10,1,6
21,8,1,7
22,6,1,8
23,5,1,8
24,3,1,9
25,29,2,9
26,28,2,9
27,26,2,10
28,24,2,11
29,29,3,11
30,28,3,11
31,26,3,12
32,25,3,12
33,23,3,13
34,21,3,14
35,20,3,14
36,19,3,14
37,17,3,15
38,15,3,16
39,13,3,17
40,11,3,18
41,9,3,19
42,8,3,19
43,7,3,19
44,5,3,20
45,3,3,21
46,2,3,21
47,0,3,22
