tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,26,0,1
4,24,0,2
5,23,0,2
6,22,0,2
7,20,0,3
8,19,0,3
9,17,0,4
10,15,0,5
11,14,0,5
12,12,0,6
13,10,0,7
14,9,0,7
15,8,0,7
16,6,0,8
17,29,1,8
18,28,1,8
19,26,1,9
20,24,1,10
21,22,1,11
22,21,1,11
23,20,1,11
24,18,1,12
25,17,1,12
26,15,1,13
27,13,1,14
28,29,2,14
29,27,2,15
30,26,2,15
31,24,2,16
32,23,2,16
33,22,2,16
34,21,2,16
35,19,2,17
36,17,2,18
37,16,2,18
38,14,2,19
39,12,2,20
40,11,2,20
41,9,2,21
42,7,2,22
43,5,2,23
44,3,2,24
45,2,2,24
46,0,2,25
