tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,25,0,2
4,23,0,3
5,21,0,4
6,19,0,5
7,18,0,5
8,17,0,5
9,15,0,6
10,13,0,7
11,11,0,8
12,9,0,9
13,29,1,9
14,28,1,9
15,26,1,10
16,25,1,10
17,23,1,11
18,21,1,12
19,20,1,12
20,18,1,13
21,16,1,14
22,15,1,14
23,14,1,14
24,12,1,15
25,10,1,16
26,8,1,17
27,29,2,17
28,28,2,17
29,26,2,18
30,25,2,18
31,23,2,19
32,21,2,20
33,19,2,21
34,17,2,22
35,15,2,23
36,13,2,24
37,11,2,25
38,29,3,25
39,27,3,26
40,29,4,26
41,28,4,26
42,26,4,27
43,24,4,28
44,23,4,28
45,22,4,28
46,20,4,29
47,18,4,30
48,16,4,31
49,14,4,32
50,12,4,33
51,10,4,34
52,8,4,35
53,7,4,35
54,5,4,36
55,4,4,36
56,2,4,37
57,0,4,38
