tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,27,1,2
5,25,1,3
6,23,1,4
7,21,1,5
8,19,1,6
9,18,1,6
10,17,1,6
11,15,1,7
12,13,1,8
13,12,1,8
14,10,1,9
15,9,1,9
16,7,1,10
17,29,2,10
18,28,2,10
19,26,2,11
20,24,2,12
21,23,2,12
22,22,2,12
23,21,2,12
24,20,2,12
25,19,2,12
26,17,2,13
27,15,2,14
28,14,2,14
29,12,2,15
30,10,2,16
31,8,2,17
32,29,3,17
33,27,3,18
34,25,3,19
35,23,3,20
36,21,3,21
37,20,3,21
38,19,3,21
39,17,3,22
40,15,3,23
41,13,3,24
42,11,3,25
43,10,3,25
44,9,3,25
45,7,3,26
46,29,4,26
47,27,4,27
48,26,4,27
49,25,4,27
50,24,4,27
51,23,4,27
52,21,4,28
53,20,4,28
54,18,4,29
55,17,4,29
56,15,4,30
57,13,4,31
58,11,4,32
59,10,4,32
60,8,4,33
61,6,4,34
62,5,4,34
63,4,4,34
64,3,4,34
65,2,4,34
66,0,4,35
