tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,27,0,0
4,25,0,1
5,23,0,2
6,21,0,3
7,19,0,4
8,29,1,4
9,27,1,5
10,26,1,5
11,24,1,6
12,23,1,6
13,22,1,6
14,20,1,7
15,18,1,8
16,16,1,9
17,14,1,10
18,29,2,10
19,27,2,11
20,25,2,12
21,23,2,13
22,22,2,13
23,20,2,14
24,18,2,15
25,16,2,16
26,14,2,17
27,29,3,17
28,28,3,17
29,26,3,18
30,29,4,18
31,27,4,19
32,25,4,20
33,24,4,20
34,22,4,21
35,21,4,21
36,19,4,22
37,17,4,23
38,15,4,24
39,14,4,24
40,13,4,24
41,11,4,25
42,9,4,26
43,7,4,27
44,5,4,28
45,3,4,29
46,1,4,30
47,0,4,31
