tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,25,0,2
4,23,0,3
5,22,0,3
6,20,0,4
7,18,0,5
8,16,0,6
9,29,1,6
10,27,1,7
11,26,1,7
12,24,1,8
13,22,1,9
14,29,2,9
15,27,2,10
16,26,2,10
17,24,2,11
18,23,2,11
19,21,2,12
20,19,2,13
21,17,2,14
22,29,3,14
23,28,3,14
24,26,3,15
25,25,3,15
26,23,3,16
27,21,3,17
28,20,3,17
29,19,3,17
30,17,3,18
31,15,3,19
32,29,4,19
33,27,4,20
34,29,5,20
35,27,5,21
36,25,5,22
37,23,5,23
38,29,6,23
39,27,6,24
40,26,6,24
41,24,6,25
42,22,6,26
43,20,6,27
44,18,6,28
45,16,6,29
46,14,6,30
47,12,6,31
48,11,6,31
49,9,6,32
50,7,6,33
51,5,6,34
52,4,6,34
53,2,6,35
54,0,6,36
