tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,25,0,2
4,23,0,3
5,29,1,3
6,27,1,4
7,26,1,4
8,24,1,5
9,22,1,6
10,20,1,7
11,29,2,7
12,28,2,7
13,26,2,8
14,24,2,9
15,22,2,10
16,20,2,11
17,18,2,12
18,16,2,13
19,14,2,14
20,12,2,15
21,29,3,15
22,27,3,16
23,26,3,16
24,25,3,16
25,24,3,16
26,22,3,17
27,20,3,18
28,19,3,18
29,17,3,19
30,15,3,20
31,14,3,20
32,12,3,21
33,10,3,22
34,8,3,23
35,6,3,24
36,4,3,25
37,2,3,26
38,29,4,26
39,27,4,27
40,25,4,28
41,23,4,29
42,21,4,30
43,19,4,31
44,17,4,32
45,15,4,33
46,13,4,34
47,12,4,34
48,10,4,35
49,29,5,35
50,27,5,36
51,25,5,37
52,29,6,37
53,27,6,38
54,25,6,39
55,29,7,39
56,28,7,39
57,27,7,39
58,25,7,40
59,29,8,40
60,27,8,41
61,25,8,42
62,23,8,43
63,21,8,44
64,20,8,44
65,18,8,45
66,17,8,45
67,15,8,46
68,13,8,47
69,12,8,47
70,10,8,48
71,9,8,48
72,7,8,49
73,5,8,50
74,3,8,51
75,2,8,51
76,0,8,52
