tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,29,1,0
3,28,1,0
4,26,1,1
5,29,2,1
6,27,2,2
7,25,2,3
8,24,2,3
9,22,2,4
10,20,2,5
11,18,2,6
12,17,2,6
13,15,2,7
14,14,2,7
15,12,2,8
16,29,3,8
17,28,3,8
18,26,3,9
19,24,3,10
20,22,3,11
21,20,3,12
22,18,3,13
23,17,3,13
24,15,3,14
25,13,3,15
26,12,3,15
27,11,3,15
28,9,3,16
29,29,4,16
30,27,4,17
31,26,4,17
32,24,4,18
33,22,4,19
34,20,4,20
35,19,4,20
36,18,4,20
37,16,4,21
38,14,4,22
39,13,4,22
40,11,4,23
41,9,4,24
42,7,4,25
43,6,4,25
44,4,4,26
45,2,4,27
46,0,4,28
