tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,27,1,2
5,25,1,3
6,23,1,4
7,22,1,4
8,20,1,5
9,18,1,6
10,16,1,7
11,14,1,8
12,12,1,9
13,29,2,9
14,28,2,9
15,26,2,10
16,25,2,10
17,23,2,11
18,21,2,12
19,19,2,13
20,18,2,13
21,16,2,14
22,14,2,15
23,12,2,16
24,11,2,16
25,10,2,16
26,8,2,17
27,29,3,17
28,27,3,18
29,29,4,18
30,27,4,19
31,26,4,19
32,24,4,20
33,23,4,20
34,21,4,21
35,19,4,22
36,29,5,22
37,28,5,22
38,26,5,23
39,24,5,24
40,23,5,24
41,21,5,25
42,20,5,25
43,18,5,26
44,16,5,27
45,14,5,28
46,12,5,29
47,10,5,30
48,8,5,31
49,7,5,31
50,6,5,31
51,4,5,32
52,29,6,32
53,27,6,33
54,26,6,33
55,24,6,34
56,23,6,34
57,21,6,35
58,20,6,35
59,18,6,36
60,16,6,37
61,14,6,38
62,12,6,39
63,10,6,40
64,8,6,41
65,7,6,41
66,5,6,42
67,3,6,43
68,1,6,44
69,0,6,44
