tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,26,0,1
4,25,0,1
5,23,0,2
6,21,0,3
7,20,0,3
8,19,0,3
9,17,0,4
10,16,0,4
11,14,0,5
12,29,1,5
13,27,1,6
14,25,1,7
15,23,1,8
16,21,1,9
17,20,1,9
18,18,1,10
19,16,1,11
20,14,1,12
21,12,1,13
22,10,1,14
23,8,1,15
24,29,2,15
25,27,2,16
26,25,2,17
27,29,3,17
28,27,3,18
29,26,3,18
30,24,3,19
31,22,3,20
32,21,3,20
33,19,3,21
34,17,3,22
35,16,3,22
36,14,3,23
37,12,3,24
38,10,3,25
39,9,3,25
40,8,3,25
41,6,3,26
42,4,3,27
43,2,3,28
44,29,4,28
45,28,4,28
46,27,4,28
47,26,4,28
48,24,4,29
49,23,4,29
50,21,4,30
51,19,4,31
52,18,4,31
53,17,4,31
54,15,4,32
55,13,4,33
56,12,4,33
57,11,4,33
58,10,4,33
59,8,4,34
60,6,4,35
61,4,4,36
62,2,4,37
63,0,4,38
