tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,28,1,1
5,26,1,2
6,29,2,2
7,27,2,3
8,25,2,4
9,23,2,5
10,21,2,6
11,20,2,6
12,18,2,7
13,16,2,8
14,29,3,8
15,27,3,9
16,26,3,9
17,24,3,10
18,22,3,11
19,20,3,12
20,18,3,13
21,17,3,13
22,16,3,13
23,14,3,14
24,12,3,15
25,10,3,16
26,29,4,16
27,27,4,17
28,25,4,18
29,29,5,18
30,27,5,19
31,25,5,20
32,23,5,21
33,21,5,22
34,19,5,23
35,17,5,24
36,16,5,24
37,14,5,25
38,13,5,25
39,11,5,26
40,9,5,27
41,8,5,27
42,7,5,27
43,6,5,27
44,5,5,27
45,3,5,28
46,2,5,28
47,0,5,29
