tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,26,0,1
4,25,0,1
5,23,0,2
6,29,1,2
7,27,1,3
8,29,2,3
9,27,2,4
10,25,2,5
11,23,2,6
12,29,3,6
13,27,3,7
14,26,3,7
15,24,3,8
16,29,4,8
17,27,4,9
18,25,4,10
19,23,4,11
20,21,4,12
21,19,4,13
22,17,4,14
23,29,5,14
24,27,5,15
25,25,5,16
26,23,5,17
27,22,5,17
28,21,5,17
29,20,5,17
30,18,5,18
31,16,5,19
32,15,5,19
33,13,5,20
34,11,5,21
35,9,5,22
36,7,5,23
37,6,5,23
38,5,5,23
39,3,5,24
40,1,5,25
41,29,6,25
42,28,6,25
43,26,6,26
44,25,6,26
45,23,6,27
46,22,6,27
47,20,6,28
48,18,6,29
49,16,6,30
50,15,6,30
51,13,6,31
52,12,6,31
53,10,6,32
54,9,6,32
55,8,6,32
56,7,6,32
57,5,6,33
58,3,6,34
59,1,6,35
60,0,6,36
