tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,26,0,1
4,25,0,1
5,23,0,2
6,21,0,3
7,19,0,4
8,18,0,4
9,17,0,4
10,15,0,5
11,14,0,5
12,12,0,6
13,10,0,7
14,8,0,8
15,6,0,9
16,5,0,9
17,3,0,10
18,29,1,10
19,27,1,11
20,29,2,11
21,27,2,12
22,29,3,12
23,27,3,13
24,25,3,14
25,23,3,15
26,21,3,16
27,19,3,17
28,17,3,18
29,15,3,19
30,13,3,20
31,29,4,20
32,27,4,21
33,25,4,22
34,23,4,23
35,21,4,24
36,19,4,25
37,18,4,25
38,16,4,26
39,14,4,27
40,12,4,28
41,10,4,29
42,9,4,29
43,7,4,30
44,5,4,31
45,3,4,32
46,1,4,33
47,0,4,34
