tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,26,0,1
4,24,0,2
5,22,0,3
6,29,1,3
7,27,1,4
8,25,1,5
9,23,1,6
10,29,2,6
11,27,2,7
12,25,2,8
13,24,2,8
14,22,2,9
15,21,2,9
16,19,2,10
17,17,2,11
18,15,2,12
19,29,3,12
20,27,3,13
21,26,3,13
22,24,3,14
23,22,3,15
24,20,3,16
25,19,3,16
26,17,3,17
27,29,4,17
28,27,4,18
29,26,4,18
30,25,4,18
31,23,4,19
32,22,4,19
33,20,4,20
34,19,4,20
35,17,4,21
36,15,4,22
37,14,4,22
38,12,4,23
39,10,4,24
40,9,4,24
41,8,4,24
42,7,4,24
43,6,4,24
44,4,4,25
45,29,5,25
46,27,5,26
47,25,5,27
48,23,5,28
49,21,5,29
50,20,5,29
51,19,5,29
52,17,5,30
53,16,5,30
54,14,5,31
55,12,5,32
56,11,5,32
57,10,5,32
58,8,5,33
59,29,6,33
60,27,6,34
61,25,6,35
62,24,6,35
63,22,6,36
64,20,6,37
65,19,6,37
66,17,6,38
67,16,6,38
68,14,6,39
69,12,6,40
70,11,6,40
71,10,6,40
72,8,6,41
73,6,6,42
74,5,6,42
75,3,6,43
76,29,7,43
77,28,7,43
78,26,7,44
79,24,7,45
80,22,7,46
81,29,8,46
82,27,8,47
83,26,8,47
84,25,8,47
85,24,8,47
86,23,8,47
87,21,8,48
88,19,8,49
89,17,8,50
90,16,8,50
91,14,8,51
92,12,8,52
93,10,8,53
94,8,8,54
95,7,8,54
96,5,8,55
97,4,8,55
98,3,8,55
99,2,8,55
100,0,8,56
