tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,26,0,1
4,24,0,2
5,29,1,2
6,28,1,2
7,27,1,2
8,25,1,3
9,24,1,3
10,22,1,4
11,20,1,5
12,29,2,5
13,27,2,6
14,25,2,7
15,23,2,8
16,22,2,8
17,21,2,8
18,19,2,9
19,18,2,9
20,16,2,10
21,14,2,11
22,12,2,12
23,29,3,12
24,28,3,12
25,26,3,13
26,24,3,14
27,22,3,15
28,29,4,15
29,28,4,15
30,26,4,16
31,24,4,17
32,22,4,18
33,20,4,19
34,19,4,19
35,17,4,20
36,15,4,21
37,14,4,21
38,13,4,21
39,12,4,21
40,11,4,21
41,9,4,22
42,7,4,23
43,5,4,24
44,4,4,24
45,3,4,24
46,1,4,25
47,0,4,26
