tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,26,0,1
4,29,1,1
5,27,1,2
6,25,1,3
7,23,1,4
8,21,1,5
9,20,1,5
10,19,1,5
11,17,1,6
12,15,1,7
13,13,1,8
14,12,1,8
15,10,1,9
16,8,1,10
17,6,1,11
18,5,1,11
19,3,1,12
20,29,2,12
21,28,2,12
22,27,2,12
23,25,2,13
24,23,2,14
25,22,2,14
26,20,2,15
27,18,2,16
28,17,2,16
29,15,2,17
30,14,2,17
31,12,2,18
32,11,2,18
33,10,2,18
34,9,2,18
35,7,2,19
36,5,2,20
37,3,2,21
38,29,3,21
39,28,3,21
40,27,3,21
41,25,3,22
42,23,3,23
43,21,3,24
44,19,3,25
45,17,3,26
46,15,3,27
47,14,3,27
48,12,3,28
49,11,3,28
50,9,3,29
51,7,3,30
52,6,3,30
53,4,3,31
54,3,3,31
55,1,3,32
56,0,3,33
