tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,26,0,1
4,29,1,1
5,28,1,1
6,26,1,2
7,25,1,2
8,23,1,3
9,21,1,4
10,19,1,5
11,29,2,5
12,27,2,6
13,25,2,7
14,23,2,8
15,29,3,8
16,27,3,9
17,25,3,10
18,29,4,10
19,27,4,11
20,25,4,12
21,24,4,12
22,23,4,12
23,22,4,12
24,21,4,12
25,19,4,13
26,18,4,13
27,17,4,13
28,16,4,13
29,15,4,13
30,13,4,14
31,11,4,15
32,29,5,15
33,28,5,15
34,27,5,15
35,25,5,16
36,23,5,17
37,22,5,17
38,21,5,17
39,19,5,18
40,17,5,19
41,15,5,20
42,14,5,20
43,13,5,20
44,12,5,20
45,10,5,21
46,8,5,22
47,7,5,22
48,5,5,23
49,4,5,23
50,3,5,23
51,1,5,24
52,29,6,24
53,27,6,25
54,25,6,26
55,23,6,27
56,21,6,28
57,20,6,28
58,18,6,29
59,16,6,30
60,15,6,30
61,13,6,31
62,12,6,31
63,10,6,32
64,8,6,33
65,6,6,34
66,4,6,35
67,2,6,36
68,0,6,37
