tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,29,1,0
3,27,1,1
4,25,1,2
5,23,1,3
6,29,2,3
7,27,2,4
8,25,2,5
9,23,2,6
10,21,2,7
11,19,2,8
12,17,2,9
13,16,2,9
14,14,2,10
15,29,3,10
16,27,3,11
17,29,4,11
18,27,4,12
19,26,4,12
20,25,4,12
21,23,4,13
22,21,4,14
23,20,4,14
24,18,4,15
25,17,4,15
26,15,4,16
27,13,4,17
28,11,4,18
29,10,4,18
30,9,4,18
31,8,4,18
32,6,4,19
33,4,4,20
34,29,5,20
35,28,5,20
36,26,5,21
37,24,5,22
38,23,5,22
39,21,5,23
40,19,5,24
41,18,5,24
42,16,5,25
43,14,5,26
44,12,5,27
45,10,5,28
46,9,5,28
47,7,5,29
48,5,5,30
49,3,5,31
50,2,5,31
51,1,5,31
52,0,5,32
