tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,25,0,2
4,29,1,2
5,28,1,2
6,26,1,3
7,24,1,4
8,23,1,4
9,21,1,5
10,19,1,6
11,17,1,7
12,16,1,7
13,14,1,8
14,12,1,9
15,29,2,9
16,27,2,10
17,25,2,11
18,23,2,12
19,21,2,13
20,19,2,14
21,17,2,15
22,29,3,15
23,28,3,15
24,26,3,16
25,24,3,17
26,22,3,18
27,20,3,19
28,19,3,19
29,18,3,19
30,16,3,20
31,14,3,21
32,12,3,22
33,11,3,22
34,9,3,23
35,8,3,23
36,6,3,24
37,29,4,24
38,27,4,25
39,25,4,26
40,24,4,26
41,22,4,27
42,20,4,28
43,19,4,28
44,17,4,29
45,29,5,29
46,27,5,30
47,26,5,30
48,24,5,31
49,22,5,32
50,20,5,33
51,18,5,34
52,17,5,34
53,15,5,35
54,13,5,36
55,12,5,36
56,11,5,36
57,9,5,37
58,7,5,38
59,6,5,38
60,4,5,39
61,2,5,40
62,0,5,41
