tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,28,1,1
5,26,1,2
6,29,2,2
7,27,2,3
8,25,2,4
9,29,3,4
10,27,3,5
11,25,3,6
12,23,3,7
13,21,3,8
14,19,3,9
15,29,4,9
16,27,4,10
17,25,4,11
18,23,4,12
19,21,4,13
20,19,4,14
21,17,4,15
22,15,4,16
23,13,4,17
24,29,5,17
25,27,5,18
26,26,5,18
27,25,5,18
28,23,5,19
29,21,5,20
30,20,5,20
31,18,5,21
32,17,5,21
33,15,5,22
34,29,6,22
35,28,6,22
36,27,6,22
37,26,6,22
38,24,6,23
39,23,6,23
40,21,6,24
41,19,6,25
42,17,6,26
43,16,6,26
44,14,6,27
45,13,6,27
46,11,6,28
47,9,6,29
48,7,6,30
49,6,6,30
50,4,6,31
51,2,6,32
52,0,6,33
