tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,27,1,2
5,26,1,2
6,25,1,2
7,24,1,2
8,23,1,2
9,22,1,2
10,21,1,2
11,19,1,3
12,17,1,4
13,15,1,5
14,14,1,5
15,12,1,6
16,10,1,7
17,8,1,8
18,6,1,9
19,4,1,10
20,2,1,11
21,29,2,11
22,28,2,11
23,27,2,11
24,25,2,12
25,23,2,13
26,29,3,13
27,27,3,14
28,25,3,15
29,23,3,16
30,21,3,17
31,29,4,17
32,27,4,18
33,25,4,19
34,29,5,19
35,27,5,20
36,29,6,20
37,28,6,20
38,26,6,21
39,24,6,22
40,22,6,23
41,20,6,24
42,29,7,24
43,28,7,24
44,27,7,24
45,25,7,25
46,23,7,26
47,21,7,27
48,19,7,28
49,18,7,28
50,16,7,29
51,14,7,30
52,29,8,30
53,27,8,31
54,29,9,31
55,27,9,32
56,25,9,33
57,23,9,34
58,29,10,34
59,27,10,35
60,25,10,36
61,23,10,37
62,21,10,38
63,19,10,39
64,18,10,39
65,17,10,39
66,15,10,40
67,14,10,40
68,13,10,40
69,11,10,41
70,9,10,42
71,7,10,43
72,5,10,44
73,3,10,45
74,2,10,45
75,0,10,46
