tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,28,0,0
3,27,0,0
4,25,0,1
5,23,0,2
6,22,0,2
7,20,0,3
8,18,0,4
9,17,0,4
10,15,0,5
11,29,1,5
12,28,1,5
13,26,1,6
14,24,1,7
15,23,1,7
16,21,1,8
17,19,1,9
18,17,1,10
19,15,1,11
20,14,1,11
21,12,1,12
22,11,1,12
23,10,1,12
24,8,1,13
25,6,1,14
26,4,1,15
27,29,2,15
28,28,2,15
29,26,2,16
30,24,2,17
31,23,2,17
32,21,2,18
33,20,2,18
34,18,2,19
35,17,2,19
36,15,2,20
37,14,2,20
38,12,2,21
39,10,2,22
40,9,2,22
41,8,2,22
42,6,2,23
43,4,2,24
44,2,2,25
45,29,3,25
46,27,3,26
47,25,3,27
48,23,3,28
49,22,3,28
50,21,3,28
51,19,3,29
52,18,3,29
53,16,3,30
54,14,3,31
55,13,3,31
56,12,3,31
57,11,3,31
58,9,3,32
59,8,3,32
60,6,3,33
61,4,3,34
62,2,3,35
63,0,3,36
