tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,25,0,2
4,29,1,2
5,28,1,2
6,26,1,3
7,29,2,3
8,27,2,4
9,25,2,5
10,23,2,6
11,22,2,6
12,20,2,7
13,19,2,7
14,18,2,7
15,17,2,7
16,16,2,7
17,14,2,8
18,12,2,9
19,11,2,9
20,9,2,10
21,7,2,11
22,29,3,11
23,27,3,12
24,26,3,12
25,25,3,12
26,23,3,13
27,21,3,14
28,19,3,15
29,29,4,15
30,28,4,15
31,26,4,16
32,25,4,16
33,23,4,17
34,21,4,18
35,19,4,19
36,17,4,20
37,15,4,21
38,13,4,22
39,29,5,22
40,27,5,23
41,26,5,23
42,25,5,23
43,23,5,24
44,21,5,25
45,20,5,25
46,19,5,25
47,17,5,26
48,29,6,26
49,27,6,27
50,25,6,28
51,23,6,29
52,21,6,30
53,20,6,30
54,19,6,30
55,17,6,31
56,15,6,32
57,13,6,33
58,12,6,33
59,10,6,34
60,8,6,35
61,6,6,36
62,4,6,37
63,2,6,38
64,0,6,39
