tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,29,1,0
3,27,1,1
4,25,1,2
5,24,1,2
6,23,1,2
7,22,1,2
8,20,1,3
9,19,1,3
10,17,1,4
11,15,1,5
12,13,1,6
13,29,2,6
14,27,2,7
15,25,2,8
16,23,2,9
17,21,2,10
18,19,2,11
19,29,3,11
20,27,3,12
21,25,3,13
22,23,3,14
23,21,3,15
24,29,4,15
25,28,4,15
26,27,4,15
27,25,4,16
28,23,4,17
29,29,5,17
30,28,5,17
31,26,5,18
32,24,5,19
33,22,5,20
34,20,5,21
35,19,5,21
36,17,5,22
37,29,6,22
38,27,6,23
39,26,6,23
40,25,6,23
41,24,6,23
42,22,6,24
43,21,6,24
44,19,6,25
45,17,6,26
46,15,6,27
47,14,6,27
48,12,6,28
49,10,6,29
50,8,6,30
51,29,7,30
52,28,7,30
53,27,7,30
54,25,7,31
55,23,7,32
56,22,7,32
57,21,7,32
58,19,7,33
59,17,7,34
60,15,7,35
61,13,7,36
62,11,7,37
63,29,8,37
64,27,8,38
65,25,8,39
66,24,8,39
67,23,8,39
68,21,8,40
69,19,8,41
70,17,8,42
71,29,9,42
72,27,9,43
73,26,9,43
74,24,9,44
75,22,9,45
76,21,9,45
77,19,9,46
78,17,9,47
79,15,9,48
80,14,9,48
81,12,9,49
82,29,10,49
83,27,10,50
84,25,10,51
85,23,10,52
86,29,11,52
87,27,11,53
88,25,11,54
89,23,11,55
90,21,11,56
91,29,12,56
92,27,12,57
93,26,12,57
94,24,12,58
95,29,13,58
96,28,13,58
97,26,13,59
98,24,13,60
99,22,13,61
100,21,13,61
101,19,13,62
102,17,13,63
103,15,13,64
104,13,13,65
105,11,13,66
106,9,13,67
107,7,13,68
108,5,13,69
109,3,13,70
110,1,13,71
111,0,13,72
