tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,28,1,1
5,26,1,2
6,25,1,2
7,23,1,3
8,21,1,4
9,29,2,4
10,28,2,4
11,26,2,5
12,25,2,5
13,23,2,6
14,22,2,6
15,21,2,6
16,20,2,6
17,19,2,6
18,17,2,7
19,15,2,8
20,14,2,8
21,13,2,8
22,12,2,8
23,10,2,9
24,8,2,10
25,7,2,10
26,5,2,11
27,29,3,11
28,27,3,12
29,29,4,12
30,27,4,13
31,29,5,13
32,27,5,14
33,25,5,15
34,23,5,16
35,21,5,17
36,19,5,18
37,17,5,19
38,15,5,20
39,14,5,20
40,13,5,20
41,11,5,21
42,10,5,21
43,8,5,22
44,7,5,22
45,5,5,23
46,3,5,24
47,1,5,25
48,0,5,25
