tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,27,1,2
5,25,1,3
6,23,1,4
7,29,2,4
8,27,2,5
9,29,3,5
10,27,3,6
11,25,3,7
12,23,3,8
13,29,4,8
14,27,4,9
15,29,5,9
16,27,5,10
17,25,5,11
18,23,5,12
19,21,5,13
20,19,5,14
21,17,5,15
22,15,5,16
23,13,5,17
24,29,6,17
25,27,6,18
26,25,6,19
27,23,6,20
28,21,6,21
29,19,6,22
30,17,6,23
31,15,6,24
32,13,6,25
33,11,6,26
34,29,7,26
35,27,7,27
36,29,8,27
37,27,8,28
38,25,8,29
39,23,8,30
40,21,8,31
41,19,8,32
42,29,9,32
43,27,9,33
44,25,9,34
45,23,9,35
46,21,9,36
47,29,10,36
48,27,10,37
49,29,11,37
50,27,11,38
51,25,11,39
52,29,12,39
53,27,12,40
54,29,13,40
55,27,13,41
56,25,13,42
57,23,13,43
58,21,13,44
59,19,13,45
60,17,13,46
61,15,13,47
62,13,13,48
63,11,13,49
64,9,13,50
65,7,13,51
66,5,13,52
67,3,13,53
68,1,13,54
68,0,13,55
