tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,27,1,2
5,25,1,3
6,23,1,4
7,21,1,5
8,29,2,5
9,27,2,6
10,25,2,7
11,29,3,7
12,27,3,8
13,29,4,8
14,27,4,9
15,25,4,10
16,23,4,11
17,21,4,12
18,19,4,13
19,17,4,14
20,15,4,15
21,29,5,15
22,27,5,16
23,29,6,16
24,27,6,17
25,25,6,18
26,29,7,18
27,27,7,19
28,29,8,19
29,27,8,20
30,29,9,20
31,27,9,21
32,25,9,22
33,23,9,23
34,21,9,24
35,19,9,25
36,17,9,26
37,15,9,27
38,13,9,28
39,11,9,29
40,9,9,30
41,7,9,31
42,5,9,32
43,3,9,33
44,1,9,34
44,0,9,35
