tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,29,1,1
4,27,1,2
5,25,1,3
6,29,2,3
7,27,2,4
8,29,3,4
9,27,3,5
10,25,3,6
11,29,4,6
12,27,4,7
13,29,5,7
14,27,5,8
15,29,6,8
16,27,6,9
17,25,6,10
18,23,6,11
19,21,6,12
20,29,7,12
21,27,7,13
22,25,7,14
23,23,7,15
24,21,7,16
25,19,7,17
26,17,7,18
27,15,7,19
28,29,8,19
29,27,8,20
30,29,9,20
31,27,9,21
32,29,10,21
33,27,10,22
34,25,10,23
35,23,10,24
36,29,11,24
37,27,11,25
38,25,11,26
39,23,11,27
40,21,11,28
41,19,11,29
42,17,11,30
43,29,12,30
44,27,12,31
45,29,13,31
46,27,13,32
47,29,14,32
48,27,14,33
49,25,14,34
50,23,14,35
51,21,14,36
52,19,14,37
53,17,14,38
54,15,14,39
55,13,14,40
56,11,14,41
57,9,14,42
58,7,14,43
59,5,14,44
60,3,14,45
61,29,15,45
62,27,15,46
63,29,16,46
64,27,16,47
65,29,17,47
66,27,17,48
67,25,17,49
68,23,17,50
69,21,17,51
70,29,18,51
71,27,18,52
72,25,18,53
73,23,18,54
74,21,18,55
75,19,18,56
76,17,18,57
77,15,18,58
78,13,18,59
79,11,18,60
80,9,18,61
81,7,18,62
82,5,18,63
83,3,18,64
84,1,18,65
84,0,18,66
