tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,25,0,2
4,23,0,3
5,29,1,3
6,27,1,4
7,29,2,4
8,27,2,5
9,29,3,5
10,27,3,6
11,25,3,7
12,29,4,7
13,27,4,8
14,25,4,9
15,23,4,10
16,21,4,11
17,29,5,11
18,27,5,12
19,25,5,13
20,29,6,13
21,27,6,14
22,25,6,15
23,23,6,16
24,29,7,16
25,27,7,17
26,29,8,17
27,27,8,18
28,29,9,18
29,27,9,19
30,29,10,19
31,27,10,20
32,29,11,20
33,27,11,21
34,25,11,22
35,23,11,23
36,21,11,24
37,19,11,25
38,17,11,26
39,15,11,27
40,29,12,27
41,27,12,28
42,25,12,29
43,23,12,30
44,21,12,31
45,19,12,32
46,17,12,33
47,15,12,34
48,13,12,35
49,11,12,36
50,9,12,37
51,7,12,38
52,5,12,39
53,3,12,40
54,1,12,41
55,29,13,41
56,27,13,42
57,25,13,43
58,23,13,44
59,21,13,45
60,19,13,46
61,17,13,47
62,15,13,48
63,13,13,49
64,11,13,50
65,9,13,51
66,7,13,52
67,5,13,53
68,3,13,54
69,1,13,55
69,0,13,56
