tick,energy,eats,distance
0,30,0,0
1,29,0,0
2,27,0,1
3,25,0,2
4,29,1,2
5,27,1,3
6,29,2,3
7,27,2,4
8,25,2,5
9,29,3,5
10,27,3,6
11,25,3,7
12,23,3,8
13,29,4,8
14,27,4,9
15,29,5,9
16,27,5,10
17,29,6,10
18,27,6,11
19,25,6,12
20,23,6,13
21,21,6,14
22,29,7,14
23,27,7,15
24,29,8,15
25,27,8,16
26,25,8,17
27,29,9,17
28,27,9,18
29,29,10,18
30,27,10,19
31,25,10,20
32,23,10,21
33,29,11,21
34,27,11,22
35,29,12,22
36,27,12,23
37,29,13,23
38,27,13,24
39,29,14,24
40,27,14,25
41,25,14,26
42,23,14,27
43,21,14,28
44,19,14,29
45,17,14,30
46,29,15,30
47,27,15,31
48,25,15,32
49,29,16,32
50,27,16,33
51,25,16,34
52,29,17,34
53,27,17,35
54,25,17,36
55,23,17,37
56,21,17,38
57,19,17,39
58,17,17,40
59,15,17,41
60,13,17,42
61,11,17,43
62,9,17,44
63,7,17,45
64,29,18,45
65,27,18,46
66,25,18,47
67,29,19,47
68,27,19,48
69,29,20,48
70,27,20,49
71,25,20,50
72,23,20,51
73,21,20,52
74,19,20,53
75,17,20,54
76,15,20,55
77,13,20,56
78,11,20,57
79,9,20,58
80,7,20,59
81,5,20,60
82,3,20,61
83,1,20,62
84,29,21,62
85,27,21,63
86,29,22,63
87,27,22,64
88,25,22,65
89,29,23,65
90,27,23,66
91,29,24,66
92,27,24,67
93,29,25,67
94,27,25,68
95,29,26,68
96,27,26,69
97,25,26,70
98,23,26,71
99,21,26,72
100,19,26,73
101,17,26,74
102,29,27,74
103,27,27,75
104,25,27,76
105,29,28,76
106,27,28,77
107,25,28,78
108,23,28,79
109,21,28,80
110,19,28,81
111,17,28,82
112,15,28,83
113,13,28,84
114,11,28,85
115,29,29,85
116,27,29,86
117,25,29,87
118,23,29,88
119,29,30,88
120,27,30,89
121,29,31,89
122,27,31,90
123,25,31,91
124,23,31,92
125,21,31,93
126,19,31,94
127,17,31,95
128,15,31,96
129,29,32,96
130,27,32,97
131,29,33,97
132,27,33,98
133,25,33,99
134,29,34,99
135,27,34,100
136,29,35,100
137,27,35,101
138,25,35,102
139,29,36,102
140,27,36,103
141,29,37,103
142,27,37,104
143,25,37,105
144,29,38,105
145,27,38,106
146,25,38,107
147,23,38,108
148,21,38,109
149,19,38,110
150,17,38,111
151,15,38,112
152,13,38,113
153,11,38,114
154,9,38,115
155,7,38,116
156,5,38,117
157,3,38,118
158,29,39,118
159,27,39,119
160,25,39,120
161,23,39,121
162,21,39,122
163,19,39,123
164,17,39,124
165,15,39,125
166,13,39,126
167,11,39,127
168,9,39,128
169,7,39,129
170,5,39,130
171,3,39,131
172,1,39,132
173,0,39,133
